avatar_f9f2ca src,username_f9f2ca,timestamp_f9f2ca,separator_f9f2ca,markup_f8f345,markup_f8f345 (2),markup_f8f345 (3),markup_f8f345 (4),markup_f8f345 (5),markup_f8f345 (6),markup_f8f345 (7),edited_f9f2ca,latin24CompactTimeStamp_f9f2ca,separator_f9f2ca (2),markup_f8f345 (8),markup_f8f345 (9),markup_f8f345 (10),markup_f8f345 (11),markup_f8f345 (12),emoji src,avatarDecoration_f9f2ca src,reactionCount_ec6b19,emoji src (2),reactionCount_ec6b19 (2),emoji src (3),reactionCount_ec6b19 (3),emoji src (4),reactionCount_ec6b19 (4),mention,anchor_af404b href,anchor_af404b,anchor_af404b href (2),anchor_af404b (2),anchor_af404b href (3),anchor_af404b (3),embedDescription_b0068a,embedDescription_b0068a (2),embedDescription_b0068a (3),embedDescription_b0068a (4),embedDescription_b0068a (5),embedDescription_b0068a (6),embedDescription_b0068a (7),embedDescription_b0068a (8),embedFieldName_b0068a,embedFieldValue_b0068a,embedFieldValue_b0068a (2),embedFieldValue_b0068a (3),embedFieldValue_b0068a (4),video_f72aac src,originalLink_d4597d href,loadingOverlay_d4597d src,anchor_af404b (4),embedVideoImageComponentInner_b0068a src,anchor_af404b href (5),anchor_af404b (5),embedFieldName_b0068a (2),embedFooterIcon_b0068a src,embedFooterText_b0068a,markup_f8f345 (13),embedDescription_b0068a (9),embedDescription_b0068a (10),embedFieldValue_b0068a (5),markup_f8f345 (14),markup_f8f345 (15),markup_f8f345 (16),markup_f8f345 (17),markup_f8f345 (18),markup_f8f345 (19),markup_f8f345 (20),markup_f8f345 (21),markup_f8f345 (22),markup_f8f345 (23),markup_f8f345 (24),markup_f8f345 (25),markup_f8f345 (26),embedAuthorIcon_b0068a src,embedDescription_b0068a (11),embedDescription_b0068a (12),lazyImg_cda674 src,embedProvider_b0068a,nowrap_aeef8c,name_bf515c,markup_f8f345 (27),markup_f8f345 (28),markup_f8f345 (29),markup_f8f345 (30),markup_f8f345 (31),markup_f8f345 (32),markup_f8f345 (33),markup_f8f345 (34),markup_f8f345 (35),markup_f8f345 (36),markup_f8f345 (37),markup_f8f345 (38),markup_f8f345 (39),markup_f8f345 (40),markup_f8f345 (41),markup_f8f345 (42),markup_f8f345 (43),markup_f8f345 (44),markup_f8f345 (45),markup_f8f345 (46),markup_f8f345 (47),markup_f8f345 (48),markup_f8f345 (49),markup_f8f345 (50),markup_f8f345 (51),markup_f8f345 (52),markup_f8f345 (53),markup_f8f345 (54),markup_f8f345 (55),markup_f8f345 (56),markup_f8f345 (57),markup_f8f345 (58),markup_f8f345 (59),markup_f8f345 (60),markup_f8f345 (61),markup_f8f345 (62),markup_f8f345 (63),markup_f8f345 (64),markup_f8f345 (65),markup_f8f345 (66),markup_f8f345 (67),markup_f8f345 (68),markup_f8f345 (69),markup_f8f345 (70),markup_f8f345 (71),markup_f8f345 (72),markup_f8f345 (73),markup_f8f345 (74),markup_f8f345 (75),markup_f8f345 (76),markup_f8f345 (77),markup_f8f345 (78),markup_f8f345 (79),markup_f8f345 (80),markup_f8f345 (81),markup_f8f345 (83),markup_f8f345 (84),markup_f8f345 (85),markup_f8f345 (86),markup_f8f345 (87),markup_f8f345 (88),markup_f8f345 (89),markup_f8f345 (90),markup_f8f345 (91),markup_f8f345 (92),markup_f8f345 (93),markup_f8f345 (94),markup_f8f345 (95),markup_f8f345 (96),markup_f8f345 (97),markup_f8f345 (98),markup_f8f345 (99),roleIcon_afae9f src,content_d76df7,username_de3235,emoji src (5),emoji src (6),emoji src (7),emoji src (8),emoji src (9),embedDescription_b0068a (13),embedDescription_b0068a (14),embedDescription_b0068a (15),botText_a9e77f,embedVideo_b0068a src,blockquoteContainer_f8f345,embedFieldName_b0068a (3),embedFieldValue_b0068a (6),obscuredTextContentInner_aa9639,embedProvider_b0068a (2),originalLink_d4597d href (2),anchor_af404b href (6),embedDescription_b0068a (16),embedDescription_b0068a (17),blockquoteContainer_f8f345 (2),blockquoteContainer_f8f345 (3),obscuredTextContentInner_aa9639 (2),embedGalleryImageElement_b0068a src,embedGalleryImageElement_b0068a src (2),originalLink_d4597d href (3),embedFooterSeparator_b0068a,replyAvatar_f9f2ca src,repliedTextContent_f9f2ca,repliedTextContent_f9f2ca (2),username_f9f2ca (2),repliedTextContent_f9f2ca (3),repliedTextContent_f9f2ca (4),repliedTextContent_f9f2ca (5),anchor_af404b href (8),anchor_af404b (7),anchor_af404b (8),anchor_af404b href (10),anchor_af404b (9),anchor_af404b href (14),anchor_af404b (6),embedDescription_b0068a (18),embedDescription_b0068a (19),embedDescription_b0068a (20),embedDescription_b0068a (21),embedDescription_b0068a (22),embedDescription_b0068a (23),embedDescription_b0068a (24),embedDescription_b0068a (25),embedDescription_b0068a (26),embedDescription_b0068a (27),mention (2),repliedTextContent_f9f2ca (6),repliedTextContent_f9f2ca (7),repliedTextContent_f9f2ca (8),repliedTextContent_f9f2ca (9),lazyImg_cda674 src (2),reactionCount_ec6b19 (5),reactionCount_ec6b19 (6),emoji src (10),emoji src (11),emoji src (12),reactionCount_ec6b19 (12),loadingOverlay_d4597d src (2)
https://cdn.discordapp.com/avatars/640671164989177913/d059c3f42922bf80d206bac8ebc1933d.webp?size=160,Nebulyra,"— 
 11/1/21, 5:28 PM",—,My favorite game just turned 10 today and the whole series is on sale,. I’d love if Milton played it though it doesn’t seem like his type of game,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/bundle/1830/To_the_Moon_Series_Anniversary_Bundle/,https://store.steampowered.com/bundle/1830/To_the_Moon_Series_Anniversary_Bundle/,https://store.steampowered.com/bundle/1830/To_the_Moon_Series_Anniversary_Bundle/,Save 81% on To the Moon Series Anniversary Bundle on Steam,,,,,,,,,,,,,,,,,https://cdn.akamai.steamstatic.com/steam/bundles/1830/k9wcq4vex7jlnc06/header_ratio.jpg?t=1594256660,https://images-ext-1.discordapp.net/external/O1bHe6P01cCF2DpTHteiuB30pHoPaRufBNnzuW0vR3E/%3Ft%3D1594256660/https/cdn.akamai.steamstatic.com/steam/bundles/1830/k9wcq4vex7jlnc06/header_ratio.jpg?format=webp&width=800&height=374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/365243945262907403/e11d484494aa4700c1ea175e68189e46.webp?size=160,Le Old Bananas' BammyJ007,"— 
 2/2/22, 7:41 PM",—,Game suggestion,: not for broadcast,", it",s a dark yet funny game that should be checked out,! The lore is deep and just how the story turns out it,s honestly amazing,! I can,(edited),,,t recommend the game enough,ㅤ,,,,,,,,,,,,,,https://store.steampowered.com/app/1147550/Not_For_Broadcast/,https://store.steampowered.com/app/1147550/Not_For_Broadcast/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1147550/Not_For_Broadcast/,Not For Broadcast,It’s time for the National Nightly News,. A nation tunes in,", and you get to decide what’s fit for broadcast",. Pick the most exciting,(or scandalous,) camera angles,", bleep the swears and determine which ads to run to keep the sponsors happy",. No pressure,Price,$,1,8,0.74,https://images-ext-1.discordapp.net/external/8Lv0GCWoHQ-F-5Rx3DlZIykU9L94ficfpFXNU7wR-Mw/%3Ft%3D1643131986/https/cdn.akamai.steamstatic.com/steam/apps/256870480/movie_max_vp9.webm,,,,,,,Recommendations,,,,", right",,5320,,,,,,,,,,,,,,,? I mean,", who pays attention to the news anyway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?Not For Broadcast is a darkly comedic game,.,.,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/231553285201461258/8b3f6c7bb35e0369cb8a1161a86ccb3b.webp?size=160,Nul1fy,"— 
 6/18/22, 5:58 PM",—,Would love to see Milton try out this game I found with his friends and tech,,,,,,,,,,,,,,,https://discord.com/assets/889914a85940b08bf6c2.svg,,,,,,,,,,https://store.steampowered.com/app/523660/HYPERCHARGE_Unboxed/,https://store.steampowered.com/app/523660/HYPERCHARGE_Unboxed/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/523660/HYPERCHARGE_Unboxed/,HYPERCHARGE,If you grew up watching classic toy movies and played with action figures,", get ready for mass nostalgia",! Fight waves of weaponised toys in fun,", light",-hearted battles where each wave gets tougher and tougher,. Hypercharge is easy to jump in and out of,", allowing you to progress at your own pace",.Key Features1,Price,$,1,9,0.99,https://images-ext-1.discordapp.net/external/nQkDKCoOxYCSeKzNoHU7sWvPdosBGrE5fxDEeuxjDw0/%3Ft%3D1630168090/https/cdn.akamai.steamstatic.com/steam/apps/256849307/movie_max_vp9.webm,,,,,,: Unboxed,Recommendations,,,,-4 player online,,1888,,,,,,,,,,,,,,,/ local co,-op,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,. Difficult,.,.,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/guilds/314082957314883584/users/237073635272032257/avatars/24fef461e63f68e4fc4b0e82ffb59e46.webp?size=256,Eethan,"— 
 8/1/22, 1:33 PM",—,LOVED this game,", 2 year anniversary today so it",s half price,! It,s on most platforms,. Seriously amazing,(not a,,,,) game,,,,,,,,,,,,,,,https://store.steampowered.com/app/1240210/There_Is_No_Game_Wrong_Dimension/,https://store.steampowered.com/app/1240210/There_Is_No_Game_Wrong_Dimension/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1240210/There_Is_No_Game_Wrong_Dimension/,There Is No Game,"""There Is No Game",: Wrong Dimension,""" is a Point",&Click comedy adventure,(and Point,&Click only,!,) that will take you on a journey you never asked to go on,Price,$,6,0.49,15532,https://images-ext-1.discordapp.net/external/f0z40hlPsUHXVgHAZxQCsmB4cX1wmGcgxw0zoritnYs/%3Ft%3D1595513367/https/cdn.akamai.steamstatic.com/steam/apps/256793611/movie_max_vp9.webm,,,,,,: Wrong Dimension,Recommendations,,,,", through silly and unexpected video game universes",,89,,,,,,,,,,,,,,,. Will you be able to play along with the,"""Game",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""" to find your way home",?We sincerely think NOT,.A Point,,,,Metacritic,,,,,,&Click comedy adventure,. You can go ahead and,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/254097237196406814/6503878130cd04d9b77a5d6cf54c6c60.webp?size=160,sevenrings,"— 
 8/16/22, 5:04 PM",—,,,,,,,,,,,,,,,,https://cdn.discordapp.com/emojis/814619365311381555.webp?size=80,,4,,,,,,,,https://store.steampowered.com/app/1319460/Fashion_Police_Squad/,https://store.steampowered.com/app/1319460/Fashion_Police_Squad/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1319460/Fashion_Police_Squad/,Fashion Police Squad,Calling all officers,! I,ve got a Fashion Crime in Progress and I,m mobilizing all Fashion Police Squad members,. Grab your Belt of Justice and your Tailormade Sewing Machine,", we",ve got some Fashion Justice to dispense,!Fashion Police Squad is a humorous Retro FPS where you fight against fashion crime using attire enhancing weaponry,Price,$,1,7,0.99,https://images-ext-1.discordapp.net/external/F0mdwKprAXn4-sA1HeSILy2TSEroGI4Q3MhI7Ct6Q58/%3Ft%3D1660574636/https/cdn.akamai.steamstatic.com/steam/apps/256900897/movie_max_vp9.webm,,,,,,,,,,,. Clean the stre,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/98564741240205312/93623a2e048d492fcf1beae0fa427ed0.webp?size=160,OpalMoth (Chat is cute<3!),"— 
 9/23/22, 3:31 AM",—,This would be a cute game to watch,,,,,,,,,,,,,,,https://discord.com/assets/59fe293bafd76f395671.svg,https://cdn.discordapp.com/avatar-decoration-presets/a_a657b4509fd2b75f5bb12e3a0bb0a7a0.png?size=240&passthrough=false,,,,,,,,,https://store.steampowered.com/app/1657630/Slime_Rancher_2/?snr=1_4_4__118,https://store.steampowered.com/app/1657630/Slime_Rancher_2/?snr=1_4_4__118,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1657630/Slime_Rancher_2/?snr=1_4_4__118,Slime Rancher 2,Slime Rancher 2 is a sequel to the award,-winning,", smash",-hit original that has been enjoyed by over 15 million fans worldwide,. Continue the adventures of Beatrix LeBeau as she journeys to Rainbow Island,", a mysterious land brimming with ancient technology",", unknown natural resources",", and an avalanche of wiggling",Price,$,2,9,0.99,https://images-ext-1.discordapp.net/external/R_uZJVqqTAQVK7XnsEdNvBb7d7ddAlp2DWd99Dia3OY/%3Ft%3D1663865996/https/cdn.akamai.steamstatic.com/steam/apps/256906394/movie_max_vp9.webm,,,,,,,Recommendations,,,,", jiggling",,2099,,,,,,,,,,,,,,,", new slimes to discover",.As,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/98564741240205312/93623a2e048d492fcf1beae0fa427ed0.webp?size=160,OpalMoth (Chat is cute<3!),"— 
 10/18/22, 8:02 PM",—,QUACK,,,,,,,,,,,,,,,,https://cdn.discordapp.com/avatar-decoration-presets/a_a657b4509fd2b75f5bb12e3a0bb0a7a0.png?size=240&passthrough=false,,,,,,,,,https://store.steampowered.com/app/1999360/Placid_Plastic_Duck_Simulator/,https://store.steampowered.com/app/1999360/Placid_Plastic_Duck_Simulator/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1999360/Placid_Plastic_Duck_Simulator/,Placid Plastic Duck Simulator,A relaxing 3D environment where you experience life as a rubber duck,", Placid Plastic Duck Simulator is an experiment to induce calm and bliss",. You,re up for a reinvigorating stay at your favorite seaside pool,.You are not alone,. Different ducks will slowly and happily fall into the pool with you,", each with their own style and demeanor",.Float on th,Price,$,1,0.99,1447,https://images-ext-1.discordapp.net/external/M9hBZnynx1EWPfjz5BehisqyUF6LlClGuhovPmBrPIA/%3Ft%3D1653636571/https/cdn.akamai.steamstatic.com/steam/apps/256888518/movie_max_vp9.webm,,,,,,,Recommendations,,,,.,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/239126114918858753/a039425f3e14ecf622ecc184e92940a2.webp?size=160,@OpalMoth (Chat is cute<3!),"— 
 10/19/22, 8:36 AM",—,OK these simulator games are getting out of hand now,.,.,.,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/1999360/Placid_Plastic_Duck_Simulator/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.discordapp.com/avatars/98564741240205312/93623a2e048d492fcf1beae0fa427ed0.webp?size=32,QUACK,,Rox0rOMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/109417516006133760/6ba082e80f7e87f21546e3b3e7e0d95c.webp?size=160,woofer4444,"— 
 1/10/23, 12:22 PM",—,,,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/1319460/Fashion_Police_Squad/,https://store.steampowered.com/app/1319460/Fashion_Police_Squad/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1319460/Fashion_Police_Squad/,Fashion Police Squad,Calling all officers,! I,ve got a Fashion Crime in Progress and I,m mobilizing all Fashion Police Squad members,. Grab your Belt of Justice and your Tailormade Sewing Machine,", we",ve got some Fashion Justice to dispense,!Fashion Police Squad is a humorous Retro FPS where you fight against fashion crime using attire enhancing weaponry,Price,$,1,9,0.99,https://images-ext-1.discordapp.net/external/F0mdwKprAXn4-sA1HeSILy2TSEroGI4Q3MhI7Ct6Q58/%3Ft%3D1660574636/https/cdn.akamai.steamstatic.com/steam/apps/256900897/movie_max_vp9.webm,,,,,,,Recommendations,,,,. Clean the stre,,441,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,Metacritic,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/160818908130050048/4cfb6bd2aaa457f5ae775774abcc7f2a.webp?size=160,Darkshift,"— 
 3/4/23, 7:01 AM",—,If Milty ever wants to play a ridiculous game that,s both difficult,", unsettling and",.,.,. has frequent phallic imagery,. It,,,,s an absolutely wild ride,. My friend streamed it for a few of us and it,s totally whacky,. There,s a fear and hunger 2 as well,,,,,,,,,,,https://store.steampowered.com/app/1002300/Fear__Hunger/,https://store.steampowered.com/app/1002300/Fear__Hunger/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1002300/Fear__Hunger/,Fear,Fear,& Hunger is a horror dungeon crawler set in the dark and hopeless dungeons of fear and hunger,. Four misfortuned adventurers dwell deeper and deeper to the darkness and uncover the secrets this ancient fortress holds inside,. The fortress works as an ancient nexus for different planes of existence,. The depths are in an eternal turmoil as both,.,.,.,Price,$,7,0.99,1100,https://images-ext-1.discordapp.net/external/BcSBtdGjQxxqmAhQJtWUe2OCQjo2g1gMLaG5ci04sZo/%3Ft%3D1546683385/https/cdn.akamai.steamstatic.com/steam/apps/256738525/movie_max.webm,,,,,,& Hunger,Recommendations,,,", bit better of a game and you could just go right for that one",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/247735771568537610/ba79034156c7c1cc67d60c85e8364f52.webp?size=160,Labat,"— 
 3/31/23, 9:13 AM",—,Destiny,#NAME?,#ERROR!,.,It,s MADE for you and Tech,.,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/1286320/Exoprimal/,https://store.steampowered.com/app/1286320/Exoprimal/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1286320/Exoprimal/,Exoprimal,【GAME DETAILS】Exoprimal is an online,", team",-based action game that pits humanity,s cutting,-edge exosuit technology against history,s most ferocious beasts – dinosaurs,. Exosuits are grouped into different roles,", and players will pilot these exosuits to hold firm against overwhelming dinosaur swarms in online",Price,$,5,9,0.99,https://images-ext-1.discordapp.net/external/Daw1VHGl1q4B1C_ZA4ckrvm4YiiSNY3P6lTLyTQ-MTw/%3Ft%3D1678399235/https/cdn.akamai.steamstatic.com/steam/apps/256934032/movie_max_vp9.webm,,,,,,,Release Date,,,,-only,,Jul 13,,,,,,,,,,,,,,,", team",-based action game modes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.【ST,.,.,,,,,", 2023",,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/571263337984163840/807a96a4cce9f2ec1e4b14a07494908f.webp?size=160,IAmDevros,"— 
 4/2/23, 10:33 AM",—,,,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/2324650/The_Murder_of_Sonic_the_Hedgehog/,https://store.steampowered.com/app/2324650/The_Murder_of_Sonic_the_Hedgehog/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/2324650/The_Murder_of_Sonic_the_Hedgehog/,The Murder of Sonic the Hedgehog,It,s Amy Rose,s birthday,", and she",s hosting a murder mystery party on the Mirage Express,! When Sonic the Hedgehog becomes the game,s victim,", everyone is off to get to the bottom of things",,,,,,https://images-ext-1.discordapp.net/external/ePWcB6xQ1i2N6oMRp3a6q5J5fyUWllNOxA2NWS88Wto/%3Ft%3D1680289465/https/cdn.akamai.steamstatic.com/steam/apps/256937621/movie_max_vp9.webm,,,,,,,,,,,. However,,,,,,,,,,,,,,,,,", something feels a bit off",- is this really an innocent game or is something more sinister afoot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?Join the colorful cast of the Sonic the Hedgehog seri,.,.,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/291752112617160704/a_005e228185ff3b5ab952c238a410f16e.webp?size=160,RoryValintine,"— 
 7/22/23, 2:16 AM",—,Absolutely give some love to this dev,. it,s free but it,s like under,$10 to get full map and such,. It,s like 100,,,,% better than Fall Guys,.,,,,,https://cdn.discordapp.com/avatar-decoration-presets/a_126219d37fa9422dab6a075064453750.png?size=240&passthrough=false,,,,,,,,,https://store.steampowered.com/app/1590320/Bro_Falls/,https://store.steampowered.com/app/1590320/Bro_Falls/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1590320/Bro_Falls/,Bro Falls,WIN EVERY ROUND TO BE THE LAST FOOD AND GET THE LEGENDARY CROWN,!Traps,", Falls",", Chaos",.,.,.Brokkoli is angry because nobody chooses him to put in the cart,. His evil master plan is that he catches all of the food and drops them into a showdown trial,,,,,,https://images-ext-1.discordapp.net/external/D6F2kKTcux4RKzZZGtjshsSgXJX1-9ay4IWwXW9a7GE/%3Ft%3D1623432974/https/cdn.akamai.steamstatic.com/steam/apps/256837761/movie_max_vp9.webm,,,,,,,,,,,. Foods have to go through traps and obstacles to get out of the trial and beat Brokkoli,,,,,,,,,,,,,,,,,.BROKKOLI IS ABL,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/659521889756119051/f031f199ebb75759d75d4bd86f0c76de.webp?size=160,Squiddy,"— 
 9/6/23, 4:53 AM",—,Titanfall 2 is only,2,.99 until September 18th if you haven,t played it,. All achievements are obtainable currently if you,re into that,", and it",,,,s a good 9 hours of gameplay,.,,,,,,,,,,,,,,https://store.steampowered.com/app/1237970/Titanfall_2/,https://store.steampowered.com/app/1237970/Titanfall_2/,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1237970/Titanfall_2/,Titanfall,Call down your Titan and get ready for an exhilarating first,-person shooter experience in Titanfall,® 2,! The sequel introduces a new single player campaign that explores the bond between Pilot and Titan,. Or blast your way through an even more innovative and intense multiplayer experience,- featuring 6 new Titans,", deadly new Pilot abilities",", expan",Price,$,2,0.99,152950,https://images-ext-1.discordapp.net/external/XcVxOkUC50f5IW2KWZQDOPPIMy2hXDt74BBj5MbXM7M/%3Ft%3D1592506505/https/cdn.akamai.steamstatic.com/steam/apps/256789141/movie_max_vp9.webm,,,,,,® 2,Recommendations,,,,.,,86,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Metacritic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://cdn.discordapp.com/avatars/519724122503381013/02ce8ad6952a4585b980c19f61200e96.webp?size=160,defied,"— 
 11/22/23, 5:09 PM",—,,,,,,,,,,,,,,,,,,,,,,,,,,https://store.steampowered.com/app/1966720/Lethal_Company/?gclid=Cj0KCQiA6vaqBhCbARIsACF9M6kQ6zxKuscBu1YfRSKNXajNZE-Zbv0lmP7kZYbaOCtchNi1zvBv09oaAgOqEALw_wcB,https://store.steampowered.com/app/1966720/Lethal_Company/?gclid=Cj0KCQiA6vaqBhCbARIsACF9M6kQ6zxKuscBu1YfRSKNXajNZE-Zbv0lmP7kZYbaOCtchNi1zvBv09oaAgOqEALw_wcB,https://store.steampowered.com/,Steam,https://store.steampowered.com/app/1966720/Lethal_Company/?gclid=Cj0KCQiA6vaqBhCbARIsACF9M6kQ6zxKuscBu1YfRSKNXajNZE-Zbv0lmP7kZYbaOCtchNi1zvBv09oaAgOqEALw_wcB,Lethal Company,You are a contracted worker for the Company,. Your job is to collect scrap from abandoned,", industrialized moons to meet the Company",s profit quota,. You can use the cash you earn to travel to new moons with higher risks and rewards,-,-or you can buy fancy suits and decorations for your ship,. Experience nature,Price,$,9,0.99,42560,https://images-ext-1.discordapp.net/external/0ZGTpaEP4Cf_7_FLEn5Wb1822WpBQU2DCbsYC6gGeuo/%3Ft%3D1690909590/https/cdn.akamai.steamstatic.com/steam/apps/256961309/movie_max_vp9.webm,,,,,,,Recommendations,,,,", scanning any creature you find to add t",,,,,,,,,,,,,,,,,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
